"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"Woodlawn","2019/1/6","3","0","3","17","5","PM","5 PM"
"Woodlawn","2019/1/6","5","0","5","19","7","PM","7 PM"
"Woodlawn","2019/1/6","2","0","2","20","8","PM","8 PM"
"Woodlawn","2019/1/6","2","0","2","21","9","PM","9 PM"
"Woodlawn","2019/1/6","3","0","3","22","10","PM","10 PM"
"Woodlawn","2019/1/7","2","0","2","0","12","AM","12 AM"
"Woodlawn","2019/1/7","2","0","2","2","2","AM","2 AM"
"Woodlawn","2019/1/7","1","0","1","5","5","AM","5 AM"
"Woodlawn","2019/1/7","1","0","1","6","6","AM","6 AM"
"Woodlawn","2019/1/7","0","2","2","7","7","AM","7 AM"
"Woodlawn","2019/1/7","3","5","8","8","8","AM","8 AM"
"Woodlawn","2019/1/7","1","1","2","9","9","AM","9 AM"
"Woodlawn","2019/1/7","4","4","8","10","10","AM","10 AM"
"Woodlawn","2019/1/7","3","1","4","11","11","AM","11 AM"
"Woodlawn","2019/1/7","4","0","4","12","12","PM","12 PM"
"Woodlawn","2019/1/7","1","1","2","13","1","PM","1 PM"
"Woodlawn","2019/1/7","2","2","4","14","2","PM","2 PM"
"Woodlawn","2019/1/7","1","1","2","15","3","PM","3 PM"
"Woodlawn","2019/1/7","0","1","1","16","4","PM","4 PM"
"Woodlawn","2019/1/7","1","0","1","17","5","PM","5 PM"
"Woodlawn","2019/1/7","4","0","4","18","6","PM","6 PM"
"Woodlawn","2019/1/7","2","0","2","19","7","PM","7 PM"
"Woodlawn","2019/1/7","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/8","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/8","2","0","2","3","3","AM","3 AM"
"Woodlawn","2019/1/8","1","0","1","4","4","AM","4 AM"
"Woodlawn","2019/1/8","2","0","2","6","6","AM","6 AM"
"Woodlawn","2019/1/8","0","3","3","8","8","AM","8 AM"
"Woodlawn","2019/1/8","1","1","2","9","9","AM","9 AM"
"Woodlawn","2019/1/8","2","0","2","11","11","AM","11 AM"
"Woodlawn","2019/1/8","2","1","3","12","12","PM","12 PM"
"Woodlawn","2019/1/8","2","2","4","13","1","PM","1 PM"
"Woodlawn","2019/1/8","0","1","1","14","2","PM","2 PM"
"Woodlawn","2019/1/8","2","1","3","15","3","PM","3 PM"
"Woodlawn","2019/1/8","2","0","2","16","4","PM","4 PM"
"Woodlawn","2019/1/8","2","0","2","17","5","PM","5 PM"
"Woodlawn","2019/1/8","4","1","5","18","6","PM","6 PM"
"Woodlawn","2019/1/8","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/8","3","0","3","20","8","PM","8 PM"
"Woodlawn","2019/1/8","2","1","3","21","9","PM","9 PM"
"Woodlawn","2019/1/8","0","1","1","23","11","PM","11 PM"
"Woodlawn","2019/1/9","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/9","0","1","1","6","6","AM","6 AM"
"Woodlawn","2019/1/9","0","1","1","7","7","AM","7 AM"
"Woodlawn","2019/1/9","2","2","4","8","8","AM","8 AM"
"Woodlawn","2019/1/9","1","1","2","10","10","AM","10 AM"
"Woodlawn","2019/1/9","5","2","7","11","11","AM","11 AM"
"Woodlawn","2019/1/9","4","0","4","12","12","PM","12 PM"
"Woodlawn","2019/1/9","2","1","3","13","1","PM","1 PM"
"Woodlawn","2019/1/9","1","1","2","14","2","PM","2 PM"
"Woodlawn","2019/1/9","1","0","1","15","3","PM","3 PM"
"Woodlawn","2019/1/9","3","1","4","16","4","PM","4 PM"
"Woodlawn","2019/1/9","3","0","3","17","5","PM","5 PM"
"Woodlawn","2019/1/9","3","0","3","18","6","PM","6 PM"
"Woodlawn","2019/1/9","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/9","1","1","2","20","8","PM","8 PM"
"Woodlawn","2019/1/9","1","0","1","21","9","PM","9 PM"
"Woodlawn","2019/1/9","0","2","2","23","11","PM","11 PM"
"Woodlawn","2019/1/10","1","0","1","3","3","AM","3 AM"
"Woodlawn","2019/1/10","1","1","2","4","4","AM","4 AM"
"Woodlawn","2019/1/10","1","1","2","5","5","AM","5 AM"
"Woodlawn","2019/1/10","3","0","3","7","7","AM","7 AM"
"Woodlawn","2019/1/10","0","2","2","8","8","AM","8 AM"
"Woodlawn","2019/1/10","4","3","7","9","9","AM","9 AM"
"Woodlawn","2019/1/10","0","1","1","10","10","AM","10 AM"
"Woodlawn","2019/1/10","5","2","7","11","11","AM","11 AM"
"Woodlawn","2019/1/10","1","0","1","12","12","PM","12 PM"
"Woodlawn","2019/1/10","4","2","6","13","1","PM","1 PM"
"Woodlawn","2019/1/10","0","3","3","14","2","PM","2 PM"
"Woodlawn","2019/1/10","4","1","5","15","3","PM","3 PM"
"Woodlawn","2019/1/10","1","0","1","16","4","PM","4 PM"
"Woodlawn","2019/1/10","4","0","4","17","5","PM","5 PM"
"Woodlawn","2019/1/10","0","1","1","18","6","PM","6 PM"
"Woodlawn","2019/1/10","2","0","2","19","7","PM","7 PM"
"Woodlawn","2019/1/10","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/10","2","0","2","21","9","PM","9 PM"
"Woodlawn","2019/1/11","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/11","1","0","1","6","6","AM","6 AM"
"Woodlawn","2019/1/11","1","0","1","7","7","AM","7 AM"
"Woodlawn","2019/1/11","2","2","4","8","8","AM","8 AM"
"Woodlawn","2019/1/11","4","1","5","9","9","AM","9 AM"
"Woodlawn","2019/1/11","1","1","2","10","10","AM","10 AM"
"Woodlawn","2019/1/11","2","1","3","11","11","AM","11 AM"
"Woodlawn","2019/1/11","2","1","3","12","12","PM","12 PM"
"Woodlawn","2019/1/11","5","2","7","13","1","PM","1 PM"
"Woodlawn","2019/1/11","2","3","5","14","2","PM","2 PM"
"Woodlawn","2019/1/11","2","1","3","15","3","PM","3 PM"
"Woodlawn","2019/1/11","2","2","4","16","4","PM","4 PM"
"Woodlawn","2019/1/11","3","1","4","17","5","PM","5 PM"
"Woodlawn","2019/1/11","3","0","3","19","7","PM","7 PM"
"Woodlawn","2019/1/11","3","0","3","20","8","PM","8 PM"
"Woodlawn","2019/1/11","3","0","3","21","9","PM","9 PM"
"Woodlawn","2019/1/11","2","1","3","22","10","PM","10 PM"
"Woodlawn","2019/1/11","2","0","2","23","11","PM","11 PM"
"Woodlawn","2019/1/12","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/12","4","0","4","2","2","AM","2 AM"
"Woodlawn","2019/1/12","1","0","1","4","4","AM","4 AM"
"Woodlawn","2019/1/12","0","1","1","8","8","AM","8 AM"
"Woodlawn","2019/1/12","1","0","1","9","9","AM","9 AM"
"Woodlawn","2019/1/12","0","1","1","10","10","AM","10 AM"
"Woodlawn","2019/1/12","1","4","5","11","11","AM","11 AM"
"Woodlawn","2019/1/12","1","1","2","12","12","PM","12 PM"
"Woodlawn","2019/1/12","3","0","3","13","1","PM","1 PM"
"Woodlawn","2019/1/12","0","1","1","14","2","PM","2 PM"
"Woodlawn","2019/1/12","1","0","1","17","5","PM","5 PM"
"Woodlawn","2019/1/12","1","1","2","18","6","PM","6 PM"
"Woodlawn","2019/1/12","2","0","2","20","8","PM","8 PM"
"Woodlawn","2019/1/12","2","1","3","23","11","PM","11 PM"
"Woodlawn","2019/1/13","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/13","1","0","1","3","3","AM","3 AM"
"Woodlawn","2019/1/13","1","0","1","4","4","AM","4 AM"
"Woodlawn","2019/1/13","0","1","1","5","5","AM","5 AM"
"Woodlawn","2019/1/13","3","0","3","8","8","AM","8 AM"
"Woodlawn","2019/1/13","3","1","4","9","9","AM","9 AM"
"Woodlawn","2019/1/13","3","0","3","10","10","AM","10 AM"
"Woodlawn","2019/1/13","4","1","5","11","11","AM","11 AM"
"Woodlawn","2019/1/13","1","4","5","12","12","PM","12 PM"
"Woodlawn","2019/1/13","1","3","4","13","1","PM","1 PM"
"Woodlawn","2019/1/13","0","2","2","14","2","PM","2 PM"
"Woodlawn","2019/1/13","1","0","1","17","5","PM","5 PM"
"Woodlawn","2019/1/13","1","1","2","18","6","PM","6 PM"
"Woodlawn","2019/1/13","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/14","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/14","0","1","1","3","3","AM","3 AM"
"Woodlawn","2019/1/14","1","0","1","5","5","AM","5 AM"
"Woodlawn","2019/1/14","1","0","1","6","6","AM","6 AM"
"Woodlawn","2019/1/14","1","1","2","7","7","AM","7 AM"
"Woodlawn","2019/1/14","1","1","2","8","8","AM","8 AM"
"Woodlawn","2019/1/14","2","1","3","9","9","AM","9 AM"
"Woodlawn","2019/1/14","3","1","4","10","10","AM","10 AM"
"Woodlawn","2019/1/14","2","2","4","11","11","AM","11 AM"
"Woodlawn","2019/1/14","4","2","6","12","12","PM","12 PM"
"Woodlawn","2019/1/14","1","2","3","13","1","PM","1 PM"
"Woodlawn","2019/1/14","2","1","3","14","2","PM","2 PM"
"Woodlawn","2019/1/14","4","0","4","15","3","PM","3 PM"
"Woodlawn","2019/1/14","3","2","5","16","4","PM","4 PM"
"Woodlawn","2019/1/14","2","1","3","17","5","PM","5 PM"
"Woodlawn","2019/1/14","2","1","3","18","6","PM","6 PM"
"Woodlawn","2019/1/14","2","0","2","20","8","PM","8 PM"
"Woodlawn","2019/1/14","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/14","1","0","1","23","11","PM","11 PM"
"Woodlawn","2019/1/15","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/15","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/15","0","1","1","5","5","AM","5 AM"
"Woodlawn","2019/1/15","0","4","4","7","7","AM","7 AM"
"Woodlawn","2019/1/15","1","1","2","8","8","AM","8 AM"
"Woodlawn","2019/1/15","0","1","1","9","9","AM","9 AM"
"Woodlawn","2019/1/15","4","2","6","10","10","AM","10 AM"
"Woodlawn","2019/1/15","2","1","3","11","11","AM","11 AM"
"Woodlawn","2019/1/15","3","2","5","12","12","PM","12 PM"
"Woodlawn","2019/1/15","1","1","2","13","1","PM","1 PM"
"Woodlawn","2019/1/15","1","1","2","14","2","PM","2 PM"
"Woodlawn","2019/1/15","2","0","2","15","3","PM","3 PM"
"Woodlawn","2019/1/15","2","2","4","16","4","PM","4 PM"
"Woodlawn","2019/1/15","4","0","4","17","5","PM","5 PM"
"Woodlawn","2019/1/15","5","1","6","18","6","PM","6 PM"
"Woodlawn","2019/1/15","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/15","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/15","1","1","2","21","9","PM","9 PM"
"Woodlawn","2019/1/15","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/16","0","1","1","5","5","AM","5 AM"
"Woodlawn","2019/1/16","0","1","1","6","6","AM","6 AM"
"Woodlawn","2019/1/16","1","2","3","8","8","AM","8 AM"
"Woodlawn","2019/1/16","2","5","7","9","9","AM","9 AM"
"Woodlawn","2019/1/16","1","0","1","10","10","AM","10 AM"
"Woodlawn","2019/1/16","3","2","5","12","12","PM","12 PM"
"Woodlawn","2019/1/16","1","1","2","13","1","PM","1 PM"
"Woodlawn","2019/1/16","7","0","7","14","2","PM","2 PM"
"Woodlawn","2019/1/16","3","0","3","15","3","PM","3 PM"
"Woodlawn","2019/1/16","0","1","1","16","4","PM","4 PM"
"Woodlawn","2019/1/16","3","0","3","17","5","PM","5 PM"
"Woodlawn","2019/1/16","4","0","4","18","6","PM","6 PM"
"Woodlawn","2019/1/16","3","0","3","20","8","PM","8 PM"
"Woodlawn","2019/1/16","1","0","1","21","9","PM","9 PM"
"Woodlawn","2019/1/17","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/17","1","1","2","4","4","AM","4 AM"
"Woodlawn","2019/1/17","0","1","1","5","5","AM","5 AM"
"Woodlawn","2019/1/17","1","0","1","7","7","AM","7 AM"
"Woodlawn","2019/1/17","2","2","4","8","8","AM","8 AM"
"Woodlawn","2019/1/17","2","4","6","9","9","AM","9 AM"
"Woodlawn","2019/1/17","3","1","4","10","10","AM","10 AM"
"Woodlawn","2019/1/17","2","0","2","11","11","AM","11 AM"
"Woodlawn","2019/1/17","3","0","3","12","12","PM","12 PM"
"Woodlawn","2019/1/17","3","0","3","13","1","PM","1 PM"
"Woodlawn","2019/1/17","3","0","3","14","2","PM","2 PM"
"Woodlawn","2019/1/17","3","0","3","15","3","PM","3 PM"
"Woodlawn","2019/1/17","4","1","5","16","4","PM","4 PM"
"Woodlawn","2019/1/17","3","4","7","17","5","PM","5 PM"
"Woodlawn","2019/1/17","2","1","3","18","6","PM","6 PM"
"Woodlawn","2019/1/17","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/17","1","1","2","20","8","PM","8 PM"
"Woodlawn","2019/1/17","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/17","1","0","1","23","11","PM","11 PM"
"Woodlawn","2019/1/18","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/18","1","1","2","5","5","AM","5 AM"
"Woodlawn","2019/1/18","1","4","5","7","7","AM","7 AM"
"Woodlawn","2019/1/18","3","3","6","9","9","AM","9 AM"
"Woodlawn","2019/1/18","1","0","1","10","10","AM","10 AM"
"Woodlawn","2019/1/18","1","2","3","11","11","AM","11 AM"
"Woodlawn","2019/1/18","4","0","4","12","12","PM","12 PM"
"Woodlawn","2019/1/18","3","2","5","13","1","PM","1 PM"
"Woodlawn","2019/1/18","2","1","3","14","2","PM","2 PM"
"Woodlawn","2019/1/18","4","0","4","15","3","PM","3 PM"
"Woodlawn","2019/1/18","6","1","7","16","4","PM","4 PM"
"Woodlawn","2019/1/18","2","0","2","17","5","PM","5 PM"
"Woodlawn","2019/1/18","3","0","3","18","6","PM","6 PM"
"Woodlawn","2019/1/18","2","0","2","19","7","PM","7 PM"
"Woodlawn","2019/1/18","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/19","2","0","2","0","12","AM","12 AM"
"Woodlawn","2019/1/19","0","1","1","3","3","AM","3 AM"
"Woodlawn","2019/1/19","1","0","1","6","6","AM","6 AM"
"Woodlawn","2019/1/19","1","1","2","9","9","AM","9 AM"
"Woodlawn","2019/1/19","1","1","2","10","10","AM","10 AM"
"Woodlawn","2019/1/19","1","0","1","11","11","AM","11 AM"
"Woodlawn","2019/1/19","0","1","1","12","12","PM","12 PM"
"Woodlawn","2019/1/19","1","1","2","14","2","PM","2 PM"
"Woodlawn","2019/1/19","0","1","1","15","3","PM","3 PM"
"Woodlawn","2019/1/19","1","0","1","16","4","PM","4 PM"
"Woodlawn","2019/1/19","1","1","2","17","5","PM","5 PM"
"Woodlawn","2019/1/19","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/19","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/19","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/20","1","0","1","3","3","AM","3 AM"
"Woodlawn","2019/1/20","2","0","2","5","5","AM","5 AM"
"Woodlawn","2019/1/20","3","1","4","8","8","AM","8 AM"
"Woodlawn","2019/1/20","1","0","1","9","9","AM","9 AM"
"Woodlawn","2019/1/20","2","2","4","10","10","AM","10 AM"
"Woodlawn","2019/1/20","1","0","1","11","11","AM","11 AM"
"Woodlawn","2019/1/20","0","1","1","12","12","PM","12 PM"
"Woodlawn","2019/1/20","1","1","2","14","2","PM","2 PM"
"Woodlawn","2019/1/20","1","1","2","15","3","PM","3 PM"
"Woodlawn","2019/1/20","1","0","1","16","4","PM","4 PM"
"Woodlawn","2019/1/20","1","0","1","17","5","PM","5 PM"
"Woodlawn","2019/1/20","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/20","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/20","2","0","2","21","9","PM","9 PM"
"Woodlawn","2019/1/21","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/21","0","2","2","8","8","AM","8 AM"
"Woodlawn","2019/1/21","1","3","4","9","9","AM","9 AM"
"Woodlawn","2019/1/21","1","0","1","10","10","AM","10 AM"
"Woodlawn","2019/1/21","1","0","1","11","11","AM","11 AM"
"Woodlawn","2019/1/21","3","0","3","12","12","PM","12 PM"
"Woodlawn","2019/1/21","1","1","2","13","1","PM","1 PM"
"Woodlawn","2019/1/21","0","1","1","14","2","PM","2 PM"
"Woodlawn","2019/1/21","3","0","3","15","3","PM","3 PM"
"Woodlawn","2019/1/21","1","0","1","16","4","PM","4 PM"
"Woodlawn","2019/1/21","2","0","2","18","6","PM","6 PM"
"Woodlawn","2019/1/22","1","1","2","7","7","AM","7 AM"
"Woodlawn","2019/1/22","1","0","1","8","8","AM","8 AM"
"Woodlawn","2019/1/22","2","2","4","9","9","AM","9 AM"
"Woodlawn","2019/1/22","0","1","1","10","10","AM","10 AM"
"Woodlawn","2019/1/22","1","0","1","11","11","AM","11 AM"
"Woodlawn","2019/1/22","2","1","3","12","12","PM","12 PM"
"Woodlawn","2019/1/22","2","2","4","13","1","PM","1 PM"
"Woodlawn","2019/1/22","2","1","3","14","2","PM","2 PM"
"Woodlawn","2019/1/22","4","0","4","15","3","PM","3 PM"
"Woodlawn","2019/1/22","2","1","3","16","4","PM","4 PM"
"Woodlawn","2019/1/22","2","0","2","17","5","PM","5 PM"
"Woodlawn","2019/1/22","2","1","3","18","6","PM","6 PM"
"Woodlawn","2019/1/22","2","0","2","19","7","PM","7 PM"
"Woodlawn","2019/1/22","1","1","2","22","10","PM","10 PM"
"Woodlawn","2019/1/23","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/23","3","0","3","1","1","AM","1 AM"
"Woodlawn","2019/1/23","1","0","1","5","5","AM","5 AM"
"Woodlawn","2019/1/23","0","1","1","6","6","AM","6 AM"
"Woodlawn","2019/1/23","1","2","3","7","7","AM","7 AM"
"Woodlawn","2019/1/23","4","1","5","8","8","AM","8 AM"
"Woodlawn","2019/1/23","4","1","5","9","9","AM","9 AM"
"Woodlawn","2019/1/23","1","2","3","10","10","AM","10 AM"
"Woodlawn","2019/1/23","2","1","3","11","11","AM","11 AM"
"Woodlawn","2019/1/23","3","0","3","12","12","PM","12 PM"
"Woodlawn","2019/1/23","3","0","3","13","1","PM","1 PM"
"Woodlawn","2019/1/23","1","1","2","14","2","PM","2 PM"
"Woodlawn","2019/1/23","1","0","1","15","3","PM","3 PM"
"Woodlawn","2019/1/23","2","0","2","16","4","PM","4 PM"
"Woodlawn","2019/1/23","2","1","3","17","5","PM","5 PM"
"Woodlawn","2019/1/23","4","1","5","18","6","PM","6 PM"
"Woodlawn","2019/1/23","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/23","2","0","2","20","8","PM","8 PM"
"Woodlawn","2019/1/23","2","0","2","21","9","PM","9 PM"
"Woodlawn","2019/1/24","1","0","1","3","3","AM","3 AM"
"Woodlawn","2019/1/24","0","1","1","5","5","AM","5 AM"
"Woodlawn","2019/1/24","1","0","1","6","6","AM","6 AM"
"Woodlawn","2019/1/24","2","2","4","7","7","AM","7 AM"
"Woodlawn","2019/1/24","2","0","2","8","8","AM","8 AM"
"Woodlawn","2019/1/24","5","1","6","9","9","AM","9 AM"
"Woodlawn","2019/1/24","3","2","5","10","10","AM","10 AM"
"Woodlawn","2019/1/24","1","1","2","11","11","AM","11 AM"
"Woodlawn","2019/1/24","1","0","1","12","12","PM","12 PM"
"Woodlawn","2019/1/24","2","1","3","13","1","PM","1 PM"
"Woodlawn","2019/1/24","0","1","1","14","2","PM","2 PM"
"Woodlawn","2019/1/24","2","4","6","15","3","PM","3 PM"
"Woodlawn","2019/1/24","2","1","3","16","4","PM","4 PM"
"Woodlawn","2019/1/24","0","2","2","17","5","PM","5 PM"
"Woodlawn","2019/1/24","3","1","4","18","6","PM","6 PM"
"Woodlawn","2019/1/24","3","0","3","19","7","PM","7 PM"
"Woodlawn","2019/1/24","2","0","2","20","8","PM","8 PM"
"Woodlawn","2019/1/24","2","1","3","21","9","PM","9 PM"
"Woodlawn","2019/1/24","3","0","3","22","10","PM","10 PM"
"Woodlawn","2019/1/24","1","0","1","23","11","PM","11 PM"
"Woodlawn","2019/1/25","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/25","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/25","0","1","1","3","3","AM","3 AM"
"Woodlawn","2019/1/25","0","1","1","6","6","AM","6 AM"
"Woodlawn","2019/1/25","2","2","4","8","8","AM","8 AM"
"Woodlawn","2019/1/25","5","3","8","9","9","AM","9 AM"
"Woodlawn","2019/1/25","0","3","3","10","10","AM","10 AM"
"Woodlawn","2019/1/25","3","0","3","11","11","AM","11 AM"
"Woodlawn","2019/1/25","2","1","3","12","12","PM","12 PM"
"Woodlawn","2019/1/25","0","2","2","13","1","PM","1 PM"
"Woodlawn","2019/1/25","1","3","4","14","2","PM","2 PM"
"Woodlawn","2019/1/25","0","2","2","15","3","PM","3 PM"
"Woodlawn","2019/1/25","6","0","6","16","4","PM","4 PM"
"Woodlawn","2019/1/25","4","1","5","17","5","PM","5 PM"
"Woodlawn","2019/1/25","4","0","4","18","6","PM","6 PM"
"Woodlawn","2019/1/25","2","1","3","19","7","PM","7 PM"
"Woodlawn","2019/1/25","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/25","1","0","1","21","9","PM","9 PM"
"Woodlawn","2019/1/26","3","0","3","0","12","AM","12 AM"
"Woodlawn","2019/1/26","1","0","1","3","3","AM","3 AM"
"Woodlawn","2019/1/26","2","0","2","7","7","AM","7 AM"
"Woodlawn","2019/1/26","2","1","3","9","9","AM","9 AM"
"Woodlawn","2019/1/26","1","3","4","10","10","AM","10 AM"
"Woodlawn","2019/1/26","2","1","3","11","11","AM","11 AM"
"Woodlawn","2019/1/26","3","1","4","12","12","PM","12 PM"
"Woodlawn","2019/1/26","1","1","2","13","1","PM","1 PM"
"Woodlawn","2019/1/26","1","0","1","14","2","PM","2 PM"
"Woodlawn","2019/1/26","1","1","2","16","4","PM","4 PM"
"Woodlawn","2019/1/26","2","0","2","17","5","PM","5 PM"
"Woodlawn","2019/1/26","2","0","2","18","6","PM","6 PM"
"Woodlawn","2019/1/26","1","1","2","22","10","PM","10 PM"
"Woodlawn","2019/1/26","0","1","1","23","11","PM","11 PM"
"Woodlawn","2019/1/27","1","1","2","0","12","AM","12 AM"
"Woodlawn","2019/1/27","2","0","2","2","2","AM","2 AM"
"Woodlawn","2019/1/27","2","0","2","4","4","AM","4 AM"
"Woodlawn","2019/1/27","1","1","2","6","6","AM","6 AM"
"Woodlawn","2019/1/27","1","0","1","7","7","AM","7 AM"
"Woodlawn","2019/1/27","1","1","2","8","8","AM","8 AM"
"Woodlawn","2019/1/27","3","0","3","9","9","AM","9 AM"
"Woodlawn","2019/1/27","5","1","6","10","10","AM","10 AM"
"Woodlawn","2019/1/27","1","4","5","11","11","AM","11 AM"
"Woodlawn","2019/1/27","4","0","4","12","12","PM","12 PM"
"Woodlawn","2019/1/27","0","1","1","13","1","PM","1 PM"
"Woodlawn","2019/1/27","2","1","3","14","2","PM","2 PM"
"Woodlawn","2019/1/27","1","1","2","15","3","PM","3 PM"
"Woodlawn","2019/1/27","2","1","3","16","4","PM","4 PM"
"Woodlawn","2019/1/27","3","0","3","17","5","PM","5 PM"
"Woodlawn","2019/1/27","1","1","2","18","6","PM","6 PM"
"Woodlawn","2019/1/28","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/28","1","0","1","1","1","AM","1 AM"
"Woodlawn","2019/1/28","0","1","1","7","7","AM","7 AM"
"Woodlawn","2019/1/28","4","0","4","8","8","AM","8 AM"
"Woodlawn","2019/1/28","0","1","1","9","9","AM","9 AM"
"Woodlawn","2019/1/28","1","1","2","10","10","AM","10 AM"
"Woodlawn","2019/1/28","2","0","2","11","11","AM","11 AM"
"Woodlawn","2019/1/28","3","0","3","12","12","PM","12 PM"
"Woodlawn","2019/1/28","2","3","5","13","1","PM","1 PM"
"Woodlawn","2019/1/28","3","2","5","14","2","PM","2 PM"
"Woodlawn","2019/1/28","3","1","4","15","3","PM","3 PM"
"Woodlawn","2019/1/28","0","2","2","16","4","PM","4 PM"
"Woodlawn","2019/1/28","3","1","4","17","5","PM","5 PM"
"Woodlawn","2019/1/28","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/28","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/28","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/29","0","1","1","5","5","AM","5 AM"
"Woodlawn","2019/1/29","0","1","1","7","7","AM","7 AM"
"Woodlawn","2019/1/29","2","0","2","8","8","AM","8 AM"
"Woodlawn","2019/1/29","0","1","1","9","9","AM","9 AM"
"Woodlawn","2019/1/29","3","2","5","10","10","AM","10 AM"
"Woodlawn","2019/1/29","1","1","2","11","11","AM","11 AM"
"Woodlawn","2019/1/29","3","1","4","12","12","PM","12 PM"
"Woodlawn","2019/1/29","1","1","2","14","2","PM","2 PM"
"Woodlawn","2019/1/29","4","0","4","15","3","PM","3 PM"
"Woodlawn","2019/1/29","5","1","6","16","4","PM","4 PM"
"Woodlawn","2019/1/29","1","0","1","17","5","PM","5 PM"
"Woodlawn","2019/1/29","4","0","4","18","6","PM","6 PM"
"Woodlawn","2019/1/29","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/29","1","0","1","20","8","PM","8 PM"
"Woodlawn","2019/1/29","1","0","1","21","9","PM","9 PM"
"Woodlawn","2019/1/29","1","0","1","23","11","PM","11 PM"
"Woodlawn","2019/1/30","1","0","1","1","1","AM","1 AM"
"Woodlawn","2019/1/30","1","0","1","2","2","AM","2 AM"
"Woodlawn","2019/1/30","1","1","2","7","7","AM","7 AM"
"Woodlawn","2019/1/30","1","1","2","8","8","AM","8 AM"
"Woodlawn","2019/1/30","1","0","1","9","9","AM","9 AM"
"Woodlawn","2019/1/30","1","1","2","10","10","AM","10 AM"
"Woodlawn","2019/1/30","1","0","1","11","11","AM","11 AM"
"Woodlawn","2019/1/30","1","0","1","12","12","PM","12 PM"
"Woodlawn","2019/1/30","1","1","2","14","2","PM","2 PM"
"Woodlawn","2019/1/30","2","0","2","15","3","PM","3 PM"
"Woodlawn","2019/1/30","2","0","2","16","4","PM","4 PM"
"Woodlawn","2019/1/30","1","0","1","17","5","PM","5 PM"
"Woodlawn","2019/1/30","2","0","2","22","10","PM","10 PM"
"Woodlawn","2019/1/31","1","0","1","0","12","AM","12 AM"
"Woodlawn","2019/1/31","1","0","1","7","7","AM","7 AM"
"Woodlawn","2019/1/31","1","1","2","8","8","AM","8 AM"
"Woodlawn","2019/1/31","1","0","1","9","9","AM","9 AM"
"Woodlawn","2019/1/31","2","0","2","10","10","AM","10 AM"
"Woodlawn","2019/1/31","1","0","1","11","11","AM","11 AM"
"Woodlawn","2019/1/31","0","1","1","12","12","PM","12 PM"
"Woodlawn","2019/1/31","2","1","3","13","1","PM","1 PM"
"Woodlawn","2019/1/31","5","0","5","14","2","PM","2 PM"
"Woodlawn","2019/1/31","1","0","1","15","3","PM","3 PM"
"Woodlawn","2019/1/31","3","1","4","16","4","PM","4 PM"
"Woodlawn","2019/1/31","1","0","1","17","5","PM","5 PM"
"Woodlawn","2019/1/31","1","0","1","19","7","PM","7 PM"
"Woodlawn","2019/1/31","1","1","2","20","8","PM","8 PM"
"Woodlawn","2019/1/31","1","0","1","22","10","PM","10 PM"
"Woodlawn","2019/1/31","1","0","1","23","11","PM","11 PM"
"Woodlawn","2019/2/1","1","0","1","0","12","AM","12 AM"
